aged	1	1	1	1	3	1	1	3	6	1	1	1	1	2	1	1	1	1	
ages	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	3	1	2	
ago	1	1	1	1	2	2	3	2	2	1	1	1	3	3	5	1	3	1	
agree	1	1	1	1	1	1	2	1	4	2	3	2	3	3	1	1	3	2	
agreed	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	
agreeing	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
agreement	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
agrippa	49	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
ague	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	
aha	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
aid	2	3	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	2	
ail	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	
aim	1	2	3	2	1	3	2	1	3	1	2	2	1	1	2	4	1	2	
aims	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	
air	5	7	11	5	8	5	8	7	3	2	2	2	15	3	4	3	2	10	
airs	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
airy	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	
aisle	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
ajax	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	
alack	4	3	4	1	16	1	12	2	1	1	1	1	1	1	1	2	1	1	
alarbus	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	
alarm	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
alarum	4	9	1	8	4	2	1	1	1	1	1	1	1	1	1	1	1	1	
alarums	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
alas	1	2	10	8	3	25	8	4	11	4	9	10	3	7	10	4	15	3	
alate	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	
albany	1	1	1	1	74	1	1	1	1	1	1	1	1	1	1	1	1	1	
albeit	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
alchemist	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
alchemy	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	
alcibiades	1	1	1	1	1	1	1	59	1	1	1	1	1	1	1	1	1	1	
alderman	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	
alehouse	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
